Date,Value (USD per troy ounce)
2020-06-08,17.7131511
2020-06-09,17.56962505
2020-06-10,17.9769888
2020-06-11,17.65159039
2020-06-12,17.48545268
2020-06-13,17.48918141
2020-06-14,17.50611095
2020-06-15,17.39050964
2020-06-16,17.48633085
2020-06-17,17.49179759
2020-06-18,17.44675212
2020-06-19,17.59497647
2020-06-20,17.59246578
2020-06-21,17.7767965
2020-06-22,17.81053409
2020-06-23,17.97327628
2020-06-24,17.51819953
2020-06-25,17.80970103
2020-06-26,17.77592717
2020-06-27,17.78891918
2020-06-28,17.8249386
2020-06-29,17.86051587
2020-06-30,18.20149511
2020-07-01,18.01581764
2020-07-02,17.93246971
2020-07-03,18.04637603
2020-07-04,18.04956573
2020-07-05,18.04096255
2020-07-06,18.27726183
2020-07-07,18.2776668
2020-07-08,18.70213352
2020-07-09,18.67381864
2020-07-10,18.71084618
2020-07-11,18.71026933
2020-07-12,18.790806
2020-07-13,19.11952176
2020-07-14,19.26334363
2020-07-15,19.43315108
2020-07-16,19.16733997
2020-07-17,19.33696748
2020-07-18,19.35098162
2020-07-19,19.34973475
2020-07-20,19.90947885
2020-07-21,22.35767695
2020-07-22,22.80414662
2020-07-23,22.6247288
2020-07-24,22.75977372
2020-07-25,22.76967348
2020-07-26,23.05498626
2020-07-27,25.23636831
2020-07-28,24.3590246
2020-07-29,24.29557806
2020-07-30,23.51281589
2020-07-31,24.34483458
2020-08-01,24.34475187
2020-08-02,24.51448451
2020-08-03,24.24181964
2020-08-04,26.19398472
2020-08-05,26.88424958
2020-08-06,29.74776622
2020-08-07,28.28246382
2020-08-08,28.25179583
2020-08-09,28.1503397
2020-08-10,29.09035977
2020-08-11,25.01012403
2020-08-12,25.61667831
2020-08-13,27.52608579
2020-08-14,26.44808934
2020-08-15,26.46015048
2020-08-16,26.23084296
2020-08-17,27.35958142
2020-08-18,27.83879493
2020-08-19,26.71220808
2020-08-20,27.37362324
2020-08-21,26.74571712
2020-08-22,26.77436745
2020-08-23,26.56590396
2020-08-24,26.60293428
2020-08-25,26.48354819
2020-08-26,27.45334048
2020-08-27,26.98359526
2020-08-28,27.50477901
2020-08-29,27.50649875
2020-08-30,27.96266537
2020-08-31,28.16416639
2020-09-01,28.24964907
2020-09-02,27.53004077
2020-09-03,26.51470665
2020-09-04,26.88716027
2020-09-05,26.89074184
2020-09-06,26.84332798
2020-09-07,26.91408074
2020-09-08,26.6496864
2020-09-09,27.00186537
2020-09-10,26.86612495
2020-09-11,26.73877155
2020-09-12,26.73815737
2020-09-13,26.79488555
2020-09-14,27.166634
2020-09-15,27.16076341
2020-09-16,27.18492953
2020-09-17,27.0673381
2020-09-18,26.76456865
2020-09-19,26.76435299
2020-09-20,26.73722442
2020-09-21,24.93251878
2020-09-22,24.43767939
2020-09-23,22.23181081
2020-09-24,23.21624722
2020-09-25,22.884824
2020-09-26,22.89725623
2020-09-27,22.98847932
2020-09-28,23.75246757
2020-09-29,24.23202718
2020-09-30,23.31102001
2020-10-01,23.83952032
2020-10-02,23.70579537
2020-10-03,23.70869412
2020-10-04,23.91213248
2020-10-05,24.35793858
2020-10-06,23.2261939
2020-10-07,23.80660302
2020-10-08,23.85807732
2020-10-09,25.13545977
2020-10-10,25.14319679
2020-10-11,25.21428995
2020-10-12,25.15580647
2020-10-13,24.17232477
2020-10-14,24.21199413
2020-10-15,24.26270585
2020-10-16,24.15207234
2020-10-17,24.14311847
2020-10-18,24.20729872
2020-10-19,24.44847968
2020-10-20,24.72613502
2020-10-21,25.00321026
2020-10-22,24.71294465
2020-10-23,24.59375371
2020-10-24,24.60063634
2020-10-25,24.4558811
2020-10-26,24.29674075
2020-10-27,24.39802398
2020-10-28,23.42819504
2020-10-29,23.29213628
2020-10-30,23.64226866
2020-10-31,23.64840777
2020-11-01,23.44666985
2020-11-02,24.06280207
2020-11-03,24.31623767
2020-11-04,23.94181472
2020-11-05,25.20622142
2020-11-06,25.60857788
2020-11-07,25.61642402
2020-11-08,25.94110772
2020-11-09,24.17414327
2020-11-10,24.1896106
2020-11-11,24.24078787
2020-11-12,24.25502481
2020-11-13,24.66102545
2020-11-14,24.67676827
2020-11-15,24.69722133
2020-11-16,24.75738141
2020-11-17,24.48589188
2020-11-18,24.31295318
2020-11-19,24.00731704
2020-11-20,24.15579297
2020-11-21,24.16149349
2020-11-22,24.20597738
2020-11-23,23.5616522
2020-11-24,23.27605811
2020-11-25,23.34015061
2020-11-26,23.29274953
2020-11-27,22.69526057
2020-11-28,22.69539086
2020-11-29,22.66119218
2020-11-30,22.64527544
2020-12-01,23.88969247
2020-12-02,24.06592001
2020-12-03,24.05123087
2020-12-04,24.18495945
2020-12-05,24.1946508
2020-12-06,24.12097731
2020-12-07,24.52417413
